거래금액,거래유형,건축년도,년,대지면적,동리명,연면적,월,일,주택유형,중개사소재지,지번,법정동시군구코드,해제사유발생일,해제여부,시도명,시군구명,주소,법정동코드,법정동읍면동코드,lon,lat
164158,직거래,1980,2022,188.0,방배동,211.88,10,31,단독, ,5**,11650, , ,서울특별시,서초구,서울특별시 서초구 방배동,1165010100.0,10100.0,126.994486969319,37.483413014657
552000,중개거래,2002,2022,216.1,역삼동,436.58,10,7,다가구,서울 강남구,8**,11680, , ,서울특별시,강남구,서울특별시 강남구 역삼동,1168010100.0,10100.0,127.03306536185,37.4953666908089
375000,중개거래,1989,2022,214.1,개포동,311.78,10,11,단독,서울 강남구,1***,11680, , ,서울특별시,강남구,서울특별시 강남구 개포동,1168010300.0,10300.0,127.057440206035,37.4819251305595
380000,중개거래,1983,2022,104.8,삼성동,156.33,10,27,단독,서울 강남구,7*,11680, , ,서울특별시,강남구,서울특별시 강남구 삼성동,1168010500.0,10500.0,127.062831022499,37.514322572329
1650000,중개거래,1997,2022,293.5,신사동,999.24,10,14,단독,서울 강남구,5**,11680, , ,서울특별시,강남구,서울특별시 강남구 신사동,1168010700.0,10700.0,127.02277448907,37.5239850298543
1550000,중개거래,1993,2022,255.5,신사동,788.55,10,14,단독,서울 강남구,5**,11680, , ,서울특별시,강남구,서울특별시 강남구 신사동,1168010700.0,10700.0,127.02277448907,37.5239850298543
1300000,중개거래,2000,2022,186.4,신사동,335.7,10,17,단독,서울 강남구,6**,11680, , ,서울특별시,강남구,서울특별시 강남구 신사동,1168010700.0,10700.0,127.02277448907,37.5239850298543
790000,중개거래,1985,2022,191.4,논현동,298.96,10,13,단독,서울 강남구,1*,11680, , ,서울특별시,강남구,서울특별시 강남구 논현동,1168010800.0,10800.0,127.030154778539,37.5126451506882
570000,중개거래,1991,2022,169.3,논현동,429.99,10,14,다가구,서울 강남구,1**,11680, , ,서울특별시,강남구,서울특별시 강남구 논현동,1168010800.0,10800.0,127.030154778539,37.5126451506882
160500,중개거래,1988,2022,139.6,방이동,213.11,10,1,단독,서울 송파구,1**,11710, , ,서울특별시,송파구,서울특별시 송파구 방이동,1171011100.0,11100.0,127.123923689605,37.5110126423951
245000,중개거래,1985,2022,202.3,방이동,258.85,10,24,단독,서울 송파구,1**,11710, , ,서울특별시,송파구,서울특별시 송파구 방이동,1171011100.0,11100.0,127.123923689605,37.5110126423951
64000,중개거래,1970,2022,97.9,천호동,43.14,10,1,단독,서울 강남구,3**,11740, , ,서울특별시,강동구,서울특별시 강동구 천호동,1174010900.0,10900.0,127.12866892591,37.542221863425
63000,중개거래,1992,2022,126.0,천호동,189.03,10,12,단독,서울 송파구,9*,11740, , ,서울특별시,강동구,서울특별시 강동구 천호동,1174010900.0,10900.0,127.12866892591,37.542221863425
11900,중개거래,1975,2022,107.0,영주동,94.65,10,5,단독,부산 사하구,2**,26110, , ,부산광역시,중구,부산광역시 중구 영주동,2611010100.0,10100.0,129.03199111519,35.1118639237961
5500,직거래,1975,2022,98.0,영주동,53.45,10,11,단독, ,2**,26110, , ,부산광역시,중구,부산광역시 중구 영주동,2611010100.0,10100.0,129.03199111519,35.1118639237961
5500,직거래,1990,2022,39.57,영주동,59.47,10,14,단독, ,2**,26110, , ,부산광역시,중구,부산광역시 중구 영주동,2611010100.0,10100.0,129.03199111519,35.1118639237961
50000,중개거래,1974,2022,341.5,영주동,156.36,10,18,단독,부산 중구,2**,26110, , ,부산광역시,중구,부산광역시 중구 영주동,2611010100.0,10100.0,129.03199111519,35.1118639237961
113000,중개거래,1996,2022,134.2,대창동1가,199.53,10,13,단독,부산 연제구,2*,26110, , ,부산광역시,중구,부산광역시 중구 대창동1가,2611010200.0,10200.0,129.035729466429,35.1069600760949
6000,직거래,1986,2022,80.4,보수동1가,125.46,10,1,단독, ,2*,26110, , ,부산광역시,중구,부산광역시 중구 보수동1가,2611012000.0,12000.0,129.025783364202,35.1074151266678
3400,직거래,1985,2022,71.7,보수동1가,30.63,10,25,단독, ,*,26110, , ,부산광역시,중구,부산광역시 중구 보수동1가,2611012000.0,12000.0,129.025783364202,35.1074151266678
9150,직거래,1990,2022,46.3,보수동2가,36.36,10,13,단독, ,7*,26110, , ,부산광역시,중구,부산광역시 중구 보수동2가,2611012100.0,12100.0,129.023683878973,35.1049990070193
10000,중개거래,1996,2022,68.0,동대신동2가,113.88,10,28,단독,부산 서구,8*,26140, , ,부산광역시,서구,부산광역시 서구 동대신동2가,2614010200.0,10200.0,129.02454718188,35.1147172790818
3000,직거래,1970,2022,133.0,동대신동3가,39.67,10,11,단독, ,2**,26140, , ,부산광역시,서구,부산광역시 서구 동대신동3가,2614010300.0,10300.0,129.021637931999,35.1230314246327
145000,중개거래,1990,2022,281.0,동대신동3가,813.49,10,14,단독,부산 연제구,1**,26140, , ,부산광역시,서구,부산광역시 서구 동대신동3가,2614010300.0,10300.0,129.021637931999,35.1230314246327
39000,중개거래,1974,2022,92.2,부용동2가,82.61,10,28,단독,부산 서구,6*,26140, , ,부산광역시,서구,부산광역시 서구 부용동2가,2614010800.0,10800.0,129.019051610724,35.1065902492338
50000,직거래,1980,2022,165.3,부민동3가,187.84,10,6,단독, ,7*,26140,22.10.25,O,부산광역시,서구,부산광역시 서구 부민동3가,2614011100.0,11100.0,129.016262346677,35.1037637358332
50000,직거래,1980,2022,165.3,부민동3가,187.84,10,6,단독, ,7*,26140, , ,부산광역시,서구,부산광역시 서구 부민동3가,2614011100.0,11100.0,129.016262346677,35.1037637358332
6800,중개거래,1960,2022,49.3,부민동3가,46.3,10,7,단독,부산 중구,2*,26140, , ,부산광역시,서구,부산광역시 서구 부민동3가,2614011100.0,11100.0,129.016262346677,35.1037637358332
7600,중개거래,1950,2022,62.7,아미동2가,72.0,10,1,단독,부산 중구,8*,26140,22.10.04,O,부산광역시,서구,부산광역시 서구 아미동2가,2614011600.0,11600.0,129.013600222447,35.0995003652555
7600,중개거래,1985,2022,62.7,아미동2가,72.0,10,1,단독,부산 중구,8*,26140, , ,부산광역시,서구,부산광역시 서구 아미동2가,2614011600.0,11600.0,129.013600222447,35.0995003652555
1300,직거래,1985,2022,26.4,아미동2가,25.5,10,15,단독, ,2**,26140,22.10.18,O,부산광역시,서구,부산광역시 서구 아미동2가,2614011600.0,11600.0,129.013600222447,35.0995003652555
34100,직거래,1971,2022,57.2,토성동5가,107.96,10,18,단독, ,1*,26140, , ,부산광역시,서구,부산광역시 서구 토성동5가,2614011800.0,11800.0,129.02159280201,35.0975901873532
10000,중개거래,1985,2022,90.8,초장동,32.0,10,20,단독,부산 중구,7*,26140, , ,부산광역시,서구,부산광역시 서구 초장동,2614011900.0,11900.0,129.020289958305,35.0959825827774
5000,중개거래,1985,2022,116.0,남부민동,31.68,10,11,단독,"부산 부산진구, 부산 사하구",6**,26140, , ,부산광역시,서구,부산광역시 서구 남부민동,2614012300.0,12300.0,129.02224992503,35.086548807399
18000,직거래,1993,2022,105.0,남부민동,171.45,10,12,단독, ,2**,26140, , ,부산광역시,서구,부산광역시 서구 남부민동,2614012300.0,12300.0,129.02224992503,35.086548807399
7000,직거래,1957,2022,86.0,남부민동,23.11,10,20,단독, ,4**,26140, , ,부산광역시,서구,부산광역시 서구 남부민동,2614012300.0,12300.0,129.02224992503,35.086548807399
13500,중개거래,1989,2022,185.0,남부민동,136.25,10,21,다가구,부산 서구,2*,26140, , ,부산광역시,서구,부산광역시 서구 남부민동,2614012300.0,12300.0,129.02224992503,35.086548807399
8500,직거래,1985,2022,85.0,초량동,61.15,10,1,단독, ,8**,26170, , ,부산광역시,동구,부산광역시 동구 초량동,2617010100.0,10100.0,129.033586449747,35.1213355196694
5000,직거래,1969,2022,77.0,초량동,41.45,10,5,단독, ,8**,26170, , ,부산광역시,동구,부산광역시 동구 초량동,2617010100.0,10100.0,129.033586449747,35.1213355196694
51000,직거래,1900,2022,119.0,초량동,65.46,10,17,단독, ,7**,26170, , ,부산광역시,동구,부산광역시 동구 초량동,2617010100.0,10100.0,129.033586449747,35.1213355196694
10000,중개거래,1900,2022,73.0,초량동,29.75,10,31,단독,부산 해운대구,8**,26170, , ,부산광역시,동구,부산광역시 동구 초량동,2617010100.0,10100.0,129.033586449747,35.1213355196694
25200,중개거래,1982,2022,96.7,초량동,99.37,10,31,단독,부산 동구,9**,26170, , ,부산광역시,동구,부산광역시 동구 초량동,2617010100.0,10100.0,129.033586449747,35.1213355196694
6800,중개거래,1900,2022,61.0,수정동,52.9,10,3,단독,부산 동구,8**,26170, , ,부산광역시,동구,부산광역시 동구 수정동,2617010200.0,10200.0,129.036633280085,35.1326931627434
1600,직거래,1900,2022,24.0,수정동,19.5,10,4,단독, ,6**,26170, , ,부산광역시,동구,부산광역시 동구 수정동,2617010200.0,10200.0,129.036633280085,35.1326931627434
17500,직거래,1992,2022,161.0,수정동,173.76,10,17,단독, ,4**,26170, , ,부산광역시,동구,부산광역시 동구 수정동,2617010200.0,10200.0,129.036633280085,35.1326931627434
16000,직거래,1994,2022,60.0,수정동,100.81,10,24,단독, ,6**,26170, , ,부산광역시,동구,부산광역시 동구 수정동,2617010200.0,10200.0,129.036633280085,35.1326931627434
15000,직거래,1900,2022,13.2,수정동,72.0,10,24,단독, ,2**,26170, , ,부산광역시,동구,부산광역시 동구 수정동,2617010200.0,10200.0,129.036633280085,35.1326931627434
40000,직거래,1962,2022,125.6,수정동,110.75,10,24,단독, ,2**,26170, , ,부산광역시,동구,부산광역시 동구 수정동,2617010200.0,10200.0,129.036633280085,35.1326931627434
20000,직거래,2016,2022,180.0,좌천동,172.51,10,14,단독, ,1***,26170, , ,부산광역시,동구,부산광역시 동구 좌천동,2617010300.0,10300.0,129.049211885,35.1314104550705
12200,중개거래,1900,2022,44.3,범일동,70.0,10,5,단독,부산 연제구,2**,26170,22.11.04,O,부산광역시,동구,부산광역시 동구 범일동,2617010400.0,10400.0,129.060882282368,35.1329319076031
12200,중개거래,1900,2022,44.3,범일동,72.72,10,5,단독,부산 연제구,2**,26170, , ,부산광역시,동구,부산광역시 동구 범일동,2617010400.0,10400.0,129.060882282368,35.1329319076031
9000,중개거래,1962,2022,42.0,범일동,64.86,10,8,단독,부산 동구,1***,26170, , ,부산광역시,동구,부산광역시 동구 범일동,2617010400.0,10400.0,129.060882282368,35.1329319076031
32200,직거래,1962,2022,64.0,범일동,105.26,10,11,단독, ,6**,26170, , ,부산광역시,동구,부산광역시 동구 범일동,2617010400.0,10400.0,129.060882282368,35.1329319076031
15000,중개거래,1962,2022,86.0,범일동,79.94,10,25,단독,부산 동구,1***,26170,22.11.02,O,부산광역시,동구,부산광역시 동구 범일동,2617010400.0,10400.0,129.060882282368,35.1329319076031
13000,중개거래,1962,2022,86.0,범일동,79.94,10,25,단독,부산 동구,1***,26170, , ,부산광역시,동구,부산광역시 동구 범일동,2617010400.0,10400.0,129.060882282368,35.1329319076031
8200,중개거래,1985,2022,142.0,범일동,79.84,10,26,단독,부산 동구,1***,26170, , ,부산광역시,동구,부산광역시 동구 범일동,2617010400.0,10400.0,129.060882282368,35.1329319076031
50000,중개거래,1999,2022,67.1,대교동2가,184.95,10,14,단독,부산 영도구,7*,26200, , ,부산광역시,영도구,부산광역시 영도구 대교동2가,2620010200.0,10200.0,129.040792715449,35.0918793882843
80000,직거래,2000,2022,124.3,남항동1가,286.56,10,7,단독, ,3*,26200, , ,부산광역시,영도구,부산광역시 영도구 남항동1가,2620010500.0,10500.0,129.038835356146,35.0904163792335
45500,중개거래,1976,2022,106.76,영선동2가,138.05,10,1,단독,부산 영도구,6*,26200, , ,부산광역시,영도구,부산광역시 영도구 영선동2가,2620010900.0,10900.0,129.042768675858,35.088108031219
20000,직거래,1996,2022,56.6,영선동4가,89.91,10,6,단독, ,1**,26200, , ,부산광역시,영도구,부산광역시 영도구 영선동4가,2620011100.0,11100.0,129.048407670117,35.0768563301435
12000,직거래,2012,2022,40.0,영선동4가,75.02,10,28,단독, ,9**,26200, , ,부산광역시,영도구,부산광역시 영도구 영선동4가,2620011100.0,11100.0,129.048407670117,35.0768563301435
5500,중개거래,1985,2022,56.95,신선동2가,40.32,10,8,단독,부산 영도구,1**,26200, , ,부산광역시,영도구,부산광역시 영도구 신선동2가,2620011300.0,11300.0,129.046266889952,35.0868234287964
26800,직거래,1992,2022,225.0,신선동2가,244.6,10,17,다가구, ,1**,26200, , ,부산광역시,영도구,부산광역시 영도구 신선동2가,2620011300.0,11300.0,129.046266889952,35.0868234287964
5800,중개거래,1971,2022,76.0,봉래동4가,77.19,10,21,단독,부산 영도구,1**,26200, , ,부산광역시,영도구,부산광역시 영도구 봉래동4가,2620011800.0,11800.0,129.050295447046,35.0909620285588
81900,직거래,1955,2022,301.0,봉래동5가,197.56,10,6,단독, ,8*,26200,22.10.21,O,부산광역시,영도구,부산광역시 영도구 봉래동5가,2620011900.0,11900.0,129.053367551921,35.0922725946945
5000,직거래,1955,2022,25.0,봉래동5가,42.72,10,7,단독, ,8*,26200, , ,부산광역시,영도구,부산광역시 영도구 봉래동5가,2620011900.0,11900.0,129.053367551921,35.0922725946945
15300,직거래,1955,2022,56.0,봉래동5가,39.67,10,7,단독, ,8*,26200, , ,부산광역시,영도구,부산광역시 영도구 봉래동5가,2620011900.0,11900.0,129.053367551921,35.0922725946945
16000,직거래,1995,2022,71.0,봉래동5가,61.32,10,7,단독, ,6*,26200, , ,부산광역시,영도구,부산광역시 영도구 봉래동5가,2620011900.0,11900.0,129.053367551921,35.0922725946945
21500,중개거래,1974,2022,152.0,청학동,142.32,10,7,단독,부산 영도구,4**,26200, , ,부산광역시,영도구,부산광역시 영도구 청학동,2620012000.0,12000.0,129.063943764121,35.0921902835616
9500,중개거래,1979,2022,102.0,청학동,104.66,10,11,다가구,부산 영도구,4**,26200, , ,부산광역시,영도구,부산광역시 영도구 청학동,2620012000.0,12000.0,129.063943764121,35.0921902835616
23000,직거래,1989,2022,143.0,청학동,130.04,10,20,단독, ,4**,26200, , ,부산광역시,영도구,부산광역시 영도구 청학동,2620012000.0,12000.0,129.063943764121,35.0921902835616
6800,중개거래,1985,2022,37.0,청학동,64.64,10,22,단독,부산 영도구,2**,26200,22.11.01,O,부산광역시,영도구,부산광역시 영도구 청학동,2620012000.0,12000.0,129.063943764121,35.0921902835616
24000,중개거래,2000,2022,163.0,청학동,81.6,10,22,단독,부산 강서구,3**,26200, , ,부산광역시,영도구,부산광역시 영도구 청학동,2620012000.0,12000.0,129.063943764121,35.0921902835616
6800,중개거래,1985,2022,37.0,청학동,64.64,10,22,단독,부산 영도구,2**,26200, , ,부산광역시,영도구,부산광역시 영도구 청학동,2620012000.0,12000.0,129.063943764121,35.0921902835616
7000,직거래,1991,2022,73.0,청학동,59.4,10,31,단독, ,4**,26200, , ,부산광역시,영도구,부산광역시 영도구 청학동,2620012000.0,12000.0,129.063943764121,35.0921902835616
32100,직거래,1979,2022,133.0,동삼동,128.69,10,20,단독, ,2**,26200, , ,부산광역시,영도구,부산광역시 영도구 동삼동,2620012100.0,12100.0,129.071639310245,35.0777484249153
