거래금액,거래유형,건축년도,전용면적,법정동,법정동코드,아파트,층,년,월,일,시도명,시군구명,동리명,lon,lat
29000,중개거래,2018,29.47, 불광동,1138010300,경인에버빌(285-18),9,2022,10,1,서울특별시,은평구,,126.937059476367,37.6176523268171
100000,중개거래,2010,115.41, 불광동,1138010300,북한산현대힐스테이트3차아파트,1,2022,10,7,서울특별시,은평구,,126.937059476367,37.6176523268171
24000,직거래,2021,15.09, 불광동,1138010300,효민아크로뷰,20,2022,10,11,서울특별시,은평구,,126.937059476367,37.6176523268171
27000,직거래,2000,41.22, 불광동,1138010300,대호프라자아파트,4,2022,10,31,서울특별시,은평구,,126.937059476367,37.6176523268171
37500,직거래,2021,29.02, 대조동,1138010600,북한산포레스트,11,2022,10,9,서울특별시,은평구,,126.920825111083,37.6141899645266
56500,중개거래,1997,59.4, 대조동,1138010600,삼성타운,16,2022,10,14,서울특별시,은평구,,126.920825111083,37.6141899645266
102000,중개거래,2020,84.9039, 응암동,1138010700,백련산에스케이뷰아이파크,9,2022,10,4,서울특별시,은평구,,126.924109745075,37.5963272964127
70000,중개거래,2003,108.8, 응암동,1138010700,대주피오레,3,2022,10,7,서울특별시,은평구,,126.924109745075,37.5963272964127
110000,중개거래,2021,84.94, 응암동,1138010700,녹번역e편한세상캐슬,8,2022,10,10,서울특별시,은평구,,126.924109745075,37.5963272964127
12600,중개거래,2014,13.6793, 응암동,1138010700,응암아네스트,16,2022,10,12,서울특별시,은평구,,126.924109745075,37.5963272964127
45000,중개거래,2019,42.69, 응암동,1138010700,디우아르떼,6,2022,10,21,서울특별시,은평구,,126.924109745075,37.5963272964127
11800,중개거래,2014,13.6793, 응암동,1138010700,응암아네스트,13,2022,10,22,서울특별시,은평구,,126.924109745075,37.5963272964127
23800,중개거래,2020,19.28, 응암동,1138010700,위산일리온시티,14,2022,10,23,서울특별시,은평구,,126.924109745075,37.5963272964127
37200,직거래,2021,29.75, 응암동,1138010700,거장메카(116-22),10,2022,10,23,서울특별시,은평구,,126.924109745075,37.5963272964127
59000,중개거래,2020,54.64, 응암동,1138010700,백련산해모로,10,2022,10,25,서울특별시,은평구,,126.924109745075,37.5963272964127
46000,중개거래,1997,68.54, 신사동,1138010900,형진,4,2022,10,7,서울특별시,은평구,,126.908475948726,37.5949214743515
59800,중개거래,1994,84.83, 신사동,1138010900,현대2,8,2022,10,15,서울특별시,은평구,,126.908475948726,37.5949214743515
49800,직거래,1994,84.83, 신사동,1138010900,현대2,9,2022,10,18,서울특별시,은평구,,126.908475948726,37.5949214743515
42500,중개거래,2015,56.62, 신사동,1138010900,미래하임(아파트),4,2022,10,27,서울특별시,은평구,,126.908475948726,37.5949214743515
70000,직거래,2008,84.79, 진관동,1138011400,은평뉴타운상림마을(푸르지오C-7),5,2022,10,6,서울특별시,은평구,,126.92106591289,37.6349668825062
67000,중개거래,2008,84.95, 진관동,1138011400,은평뉴타운상림마을(푸르지오C-7),7,2022,10,24,서울특별시,은평구,,126.92106591289,37.6349668825062
63800,중개거래,2000,59.4, 현저동,1141010900,독립문파크빌,9,2022,10,15,서울특별시,서대문구,,126.95407204926,37.5737854968818
124000,중개거래,2018,59.85, 북아현동,1141011000,e편한세상신촌3단지,2,2022,10,29,서울특별시,서대문구,,126.956901214305,37.5595652449812
90000,중개거래,2000,114.72, 홍제동,1141011100,홍제원현대(459-0),14,2022,10,1,서울특별시,서대문구,,126.948725215733,37.5858458009441
50500,중개거래,1973,70.64, 홍제동,1141011100,광산,3,2022,10,25,서울특별시,서대문구,,126.948725215733,37.5858458009441
55000,직거래,2008,140.51, 홍제동,1141011100,마체스터,3,2022,10,28,서울특별시,서대문구,,126.948725215733,37.5858458009441
24000,중개거래,2020,15.792, 대현동,1141011200,파라타워,7,2022,10,11,서울특별시,서대문구,,126.947212193537,37.5607686463542
24000,중개거래,2020,16.299, 대현동,1141011200,파라타워,4,2022,10,25,서울특별시,서대문구,,126.947212193537,37.5607686463542
70000,중개거래,1997,84.78, 홍은동,1141011800,홍은동벽산,14,2022,10,1,서울특별시,서대문구,,126.933218715152,37.5908908122789
27950,중개거래,2003,58.48, 홍은동,1141011800,그랜드(B동),2,2022,10,3,서울특별시,서대문구,,126.933218715152,37.5908908122789
80000,중개거래,1997,114.96, 홍은동,1141011800,홍은동벽산,12,2022,10,4,서울특별시,서대문구,,126.933218715152,37.5908908122789
35000,직거래,2003,84.92, 홍은동,1141011800,미건스카이빌,3,2022,10,6,서울특별시,서대문구,,126.933218715152,37.5908908122789
71000,중개거래,1997,84.78, 홍은동,1141011800,홍은동벽산,3,2022,10,15,서울특별시,서대문구,,126.933218715152,37.5908908122789
84000,중개거래,1997,114.96, 홍은동,1141011800,홍은동벽산,4,2022,10,18,서울특별시,서대문구,,126.933218715152,37.5908908122789
80000,중개거래,2009,59.96, 홍은동,1141011800,홍은센트레빌,5,2022,10,30,서울특별시,서대문구,,126.933218715152,37.5908908122789
81000,중개거래,1996,75.75, 북가좌동,1141011900,북가좌삼호,4,2022,10,1,서울특별시,서대문구,,126.91039845202,37.5780815956199
105000,중개거래,2012,84.92, 북가좌동,1141011900,DMC래미안e편한세상,19,2022,10,12,서울특별시,서대문구,,126.91039845202,37.5780815956199
86000,중개거래,2012,59.97, 북가좌동,1141011900,DMC래미안e편한세상,4,2022,10,29,서울특별시,서대문구,,126.91039845202,37.5780815956199
120000,중개거래,2015,84.971, 남가좌동,1141012000,DMC파크뷰자이1단지,27,2022,10,7,서울특별시,서대문구,,126.919548350676,37.5755473825403
21000,중개거래,2017,17.23, 남가좌동,1141012000,디엠씨엘가,10,2022,10,8,서울특별시,서대문구,,126.919548350676,37.5755473825403
108000,직거래,2018,84.9, 남가좌동,1141012000,DMC센트럴아이파크,16,2022,10,21,서울특별시,서대문구,,126.919548350676,37.5755473825403
120000,직거래,2005,114.793, 남가좌동,1141012000,래미안남가좌2차,9,2022,10,26,서울특별시,서대문구,,126.919548350676,37.5755473825403
150000,중개거래,2015,84.9802, 공덕동,1144010200,공덕파크자이,18,2022,10,4,서울특별시,마포구,,126.960034513244,37.550174347382
187000,중개거래,2011,113.866, 공덕동,1144010200,래미안공덕5차,14,2022,10,8,서울특별시,마포구,,126.960034513244,37.550174347382
153000,중개거래,2011,84.851, 공덕동,1144010200,래미안공덕5차,5,2022,10,15,서울특별시,마포구,,126.960034513244,37.550174347382
42500,중개거래,2005,35.14, 신공덕동,1144010300,대우메트로디오빌,27,2022,10,1,서울특별시,마포구,,126.95556152591,37.5437143887632
105000,중개거래,2010,58.65, 도화동,1144010400,마포동원베네스트,9,2022,10,1,서울특별시,마포구,,126.949873511116,37.541549712387
132000,직거래,1997,114.74, 도화동,1144010400,삼성,11,2022,10,24,서울특별시,마포구,,126.949873511116,37.541549712387
175000,중개거래,1999,114.93, 대흥동,1144010800,마포태영,10,2022,10,3,서울특별시,마포구,,126.943403941965,37.5498936438387
160000,중개거래,2020,84.98, 대흥동,1144010800,신촌그랑자이(1단지),12,2022,10,6,서울특별시,마포구,,126.943403941965,37.5498936438387
78000,중개거래,1998,60.0, 염리동,1144010900,중앙하이츠,9,2022,10,29,서울특별시,마포구,,126.94565571696,37.5470619620455
23000,중개거래,2002,32.8, 노고산동,1144011000,현대벤처빌,4,2022,10,5,서울특별시,마포구,,126.937909479778,37.5543526246389
26000,중개거래,2004,32.34, 노고산동,1144011000,신촌포스빌,9,2022,10,26,서울특별시,마포구,,126.937909479778,37.5543526246389
23000,중개거래,2002,31.25, 신수동,1144011100,하나테크노빌,11,2022,10,12,서울특별시,마포구,,126.935226865858,37.5470206619263
59000,중개거래,2001,49.94, 망원동,1144012300,광남캐스빌,6,2022,10,17,서울특별시,마포구,,126.901347294861,37.5567856576915
55000,중개거래,2019,49.738, 망원동,1144012300,마포한강제이스카이,3,2022,10,24,서울특별시,마포구,,126.901347294861,37.5567856576915
33000,중개거래,1970,41.65, 연남동,1144012400,새마을,1,2022,10,26,서울특별시,마포구,,126.922023205508,37.5644776141887
93000,중개거래,1986,50.54, 성산동,1144012500,성산시영(선경),12,2022,10,4,서울특별시,마포구,,126.909284812172,37.5628827605388
63500,중개거래,2011,59.93, 신정동,1147010100,이펜하우스4단지,4,2022,10,7,서울특별시,양천구,,126.854354325392,37.5185526780281
160000,중개거래,1987,108.28, 신정동,1147010100,목동신시가지14,14,2022,10,15,서울특별시,양천구,,126.854354325392,37.5185526780281
12400,중개거래,2017,14.02, 신정동,1147010100,경동미르웰,13,2022,10,15,서울특별시,양천구,,126.854354325392,37.5185526780281
109000,중개거래,1987,53.82, 신정동,1147010100,목동신시가지10,12,2022,10,16,서울특별시,양천구,,126.854354325392,37.5185526780281
134000,중개거래,1987,71.37, 신정동,1147010100,목동신시가지9,9,2022,10,18,서울특별시,양천구,,126.854354325392,37.5185526780281
105500,중개거래,2000,113.91, 신정동,1147010100,목동우성2,6,2022,10,19,서울특별시,양천구,,126.854354325392,37.5185526780281
139500,중개거래,1987,71.37, 신정동,1147010100,목동신시가지9,8,2022,10,28,서울특별시,양천구,,126.854354325392,37.5185526780281
103000,중개거래,2004,84.93, 목동,1147010200,금호어울림,3,2022,10,7,서울특별시,양천구,,126.870989288343,37.5304364108361
140000,중개거래,2000,112.73, 목동,1147010200,목동트윈빌,26,2022,10,11,서울특별시,양천구,,126.870989288343,37.5304364108361
45000,직거래,2019,41.06, 목동,1147010200,목동에버하임,3,2022,10,20,서울특별시,양천구,,126.870989288343,37.5304364108361
90000,중개거래,2002,82.615, 목동,1147010200,금강에스쁘아,7,2022,10,29,서울특별시,양천구,,126.870989288343,37.5304364108361
97000,중개거래,2020,84.98, 신월동,1147010300,목동센트럴아이파크위브4단지,11,2022,10,6,서울특별시,양천구,,126.831535864977,37.5328158189362
50000,직거래,2010,59.88, 신월동,1147010300,롯데캐슬(1057-0),7,2022,10,11,서울특별시,양천구,,126.831535864977,37.5328158189362
92000,중개거래,2020,84.98, 신월동,1147010300,목동센트럴아이파크위브3단지,13,2022,10,23,서울특별시,양천구,,126.831535864977,37.5328158189362
49000,중개거래,1988,43.2, 신월동,1147010300,신월시영,12,2022,10,28,서울특별시,양천구,,126.831535864977,37.5328158189362
35000,중개거래,2002,64.363, 신월동,1147010300,방주아크빌,4,2022,10,29,서울특별시,양천구,,126.831535864977,37.5328158189362
70000,직거래,2004,84.98, 염창동,1150010100,월드메르디앙,17,2022,10,26,서울특별시,강서구,,126.870985348962,37.5537362431352
101000,중개거래,2002,119.78, 등촌동,1150010200,코오롱오투빌2,7,2022,10,5,서울특별시,강서구,,126.843670821456,37.562237476114
60000,직거래,1995,37.67, 등촌동,1150010200,주공10,14,2022,10,7,서울특별시,강서구,,126.843670821456,37.562237476114
75000,중개거래,1995,58.14, 등촌동,1150010200,주공10,5,2022,10,12,서울특별시,강서구,,126.843670821456,37.562237476114
101500,중개거래,2004,84.9958, 등촌동,1150010200,등촌동아이파크,18,2022,10,17,서울특별시,강서구,,126.843670821456,37.562237476114
60000,중개거래,1997,59.91, 등촌동,1150010200,등촌라인(조합),8,2022,10,18,서울특별시,강서구,,126.843670821456,37.562237476114
59000,중개거래,1997,59.73, 등촌동,1150010200,삼성한사랑1,11,2022,10,26,서울특별시,강서구,,126.843670821456,37.562237476114
58800,중개거래,2003,80.76, 화곡동,1150010300,보람쉬움1,4,2022,10,4,서울특별시,강서구,,126.848952280488,37.5362848031695
20500,직거래,2002,40.42, 화곡동,1150010300,오케이A,3,2022,10,5,서울특별시,강서구,,126.848952280488,37.5362848031695
32000,중개거래,2012,43.8, 화곡동,1150010300,풍원팰리스,8,2022,10,5,서울특별시,강서구,,126.848952280488,37.5362848031695
72000,중개거래,2001,81.71, 화곡동,1150010300,타워빌,3,2022,10,6,서울특별시,강서구,,126.848952280488,37.5362848031695
133000,중개거래,2003,134.99, 화곡동,1150010300,우장산롯데캐슬,21,2022,10,7,서울특별시,강서구,,126.848952280488,37.5362848031695
24200,중개거래,2017,29.03, 화곡동,1150010300,성재센트리움아파트,12,2022,10,12,서울특별시,강서구,,126.848952280488,37.5362848031695
27800,중개거래,2017,43.85, 화곡동,1150010300,남광아파트,3,2022,10,18,서울특별시,강서구,,126.848952280488,37.5362848031695
24200,중개거래,2017,29.03, 화곡동,1150010300,성재센트리움아파트,12,2022,10,18,서울특별시,강서구,,126.848952280488,37.5362848031695
82000,중개거래,2015,59.99, 화곡동,1150010300,강서힐스테이트,5,2022,10,23,서울특별시,강서구,,126.848952280488,37.5362848031695
105000,중개거래,2003,85.0, 화곡동,1150010300,우장산롯데캐슬,18,2022,10,26,서울특별시,강서구,,126.848952280488,37.5362848031695
88000,중개거래,2008,59.98, 화곡동,1150010300,"우장산아이파크,이편한세상",8,2022,10,31,서울특별시,강서구,,126.848952280488,37.5362848031695
75000,중개거래,1992,49.5, 가양동,1150010400,가양6단지,8,2022,10,15,서울특별시,강서구,,126.84732341674,37.5693673262879
108000,중개거래,2005,84.87, 마곡동,1150010500,한솔솔파크,3,2022,10,16,서울특별시,강서구,,126.830205192607,37.5747859514344
72000,중개거래,2008,59.84, 내발산동,1150010600,마곡수명산파크4단지,15,2022,10,7,서울특별시,강서구,,126.83326640676,37.5543737621718
56500,중개거래,2001,84.7, 내발산동,1150010600,신세계(697-5),4,2022,10,16,서울특별시,강서구,,126.83326640676,37.5543737621718
9200,중개거래,2014,12.22, 방화동,1150010900,경동팰리스힐,6,2022,10,14,서울특별시,강서구,,126.811820803059,37.571309073515
40400,중개거래,1994,33.18, 방화동,1150010900,방화5,13,2022,10,22,서울특별시,강서구,,126.811820803059,37.571309073515
38000,직거래,2002,84.0164, 방화동,1150010900,신안네트빌2단지,11,2022,10,31,서울특별시,강서구,,126.811820803059,37.571309073515
165000,중개거래,2003,117.74, 신도림동,1153010100,대림e-편한세상4,19,2022,10,18,서울특별시,구로구,,126.880610228674,37.5077809050367
77900,중개거래,1999,59.9, 신도림동,1153010100,대림1,14,2022,10,24,서울특별시,구로구,,126.880610228674,37.5077809050367
44500,중개거래,1998,44.64, 구로동,1153010200,구로두산,14,2022,10,2,서울특별시,구로구,,126.882642231121,37.4957707378732
44000,중개거래,1998,44.64, 구로동,1153010200,구로두산,7,2022,10,3,서울특별시,구로구,,126.882642231121,37.4957707378732
31000,중개거래,1996,48.14, 구로동,1153010200,(771-2),5,2022,10,3,서울특별시,구로구,,126.882642231121,37.4957707378732
95000,중개거래,1994,80.01, 구로동,1153010200,신도림현대,15,2022,10,5,서울특별시,구로구,,126.882642231121,37.4957707378732
57000,중개거래,2009,84.973, 구로동,1153010200,SR친오애,9,2022,10,6,서울특별시,구로구,,126.882642231121,37.4957707378732
30500,중개거래,1996,57.3, 구로동,1153010200,대신빌라,2,2022,10,7,서울특별시,구로구,,126.882642231121,37.4957707378732
